i,j,x,y,phi_x,phi_y,phi_z
109,108,109,108,0.338094,-0.330663,0.88111
110,108,110,108,0.338297,-0.323747,0.883597
111,108,111,108,0.338342,-0.316973,0.886032
112,108,112,108,0.338237,-0.310341,0.888417
113,108,113,108,0.337992,-0.303851,0.89075
114,108,114,108,0.337616,-0.297503,0.893032
115,108,115,108,0.337118,-0.291296,0.895264
116,108,116,108,0.336505,-0.285228,0.897446
117,108,117,108,0.335785,-0.279298,0.899578
118,108,118,108,0.334966,-0.273504,0.901661
119,108,119,108,0.334054,-0.267845,0.903696
120,108,120,108,0.333057,-0.262319,0.905683
121,108,121,108,0.33198,-0.256924,0.907623
122,108,122,108,0.33083,-0.251657,0.909517
123,108,123,108,0.329611,-0.246516,0.911365
124,108,124,108,0.32833,-0.241499,0.913169
125,108,125,108,0.326992,-0.236604,0.914929
126,108,126,108,0.3256,-0.231827,0.916646
127,108,127,108,0.32416,-0.227168,0.918322
0,109,0,109,-0.319572,-0.228985,0.919478
1,109,1,109,-0.320899,-0.233614,0.91785
2,109,2,109,-0.322174,-0.238356,0.916182
3,109,3,109,-0.323394,-0.243214,0.914474
4,109,4,109,-0.324555,-0.248189,0.912725
5,109,5,109,-0.32565,-0.253283,0.910933
6,109,6,109,-0.326676,-0.2585,0.909099
7,109,7,109,-0.327625,-0.26384,0.907221
8,109,8,109,-0.328493,-0.269305,0.905299
9,109,9,109,-0.329274,-0.274899,0.903332
10,109,10,109,-0.32996,-0.280621,0.90132
11,109,11,109,-0.330546,-0.286473,0.899262
12,109,12,109,-0.331023,-0.292458,0.897158
13,109,13,109,-0.331385,-0.298575,0.895007
14,109,14,109,-0.331624,-0.304826,0.892809
15,109,15,109,-0.33173,-0.311211,0.890563
16,109,16,109,-0.331697,-0.31773,0.888271
17,109,17,109,-0.331514,-0.324385,0.885931
18,109,18,109,-0.331173,-0.331173,0.883544
19,109,19,109,-0.330663,-0.338094,0.88111
20,109,20,109,-0.329975,-0.345146,0.87863
21,109,21,109,-0.329099,-0.352329,0.876104
22,109,22,109,-0.328023,-0.359639,0.873533
23,109,23,109,-0.326736,-0.367074,0.870919
24,109,24,109,-0.325228,-0.37463,0.868262
25,109,25,109,-0.323487,-0.382303,0.865564
26,109,26,109,-0.3215,-0.390087,0.862827
27,109,27,109,-0.319257,-0.397977,0.860052
28,109,28,109,-0.316743,-0.405967,0.857242
29,109,29,109,-0.313949,-0.414048,0.854401
30,109,30,109,-0.31086,-0.422213,0.85153
31,109,31,109,-0.307465,-0.430451,0.848633
32,109,32,109,-0.303752,-0.438752,0.845713
33,109,33,109,-0.299708,-0.447106,0.842776
34,109,34,109,-0.295323,-0.455498,0.839825
35,109,35,109,-0.290585,-0.463916,0.836865
36,109,36,109,-0.285483,-0.472344,0.833901
37,109,37,109,-0.280007,-0.480766,0.830939
38,109,38,109,-0.274147,-0.489165,0.827986
39,109,39,109,-0.267897,-0.497523,0.825047
40,109,40,109,-0.261247,-0.505819,0.82213
41,109,41,109,-0.254192,-0.514034,0.819241
42,109,42,109,-0.246728,-0.522145,0.816389
43,109,43,109,-0.238849,-0.530129,0.813581
44,109,44,109,-0.230556,-0.537964,0.810826
45,109,45,109,-0.221847,-0.545625,0.808132
46,109,46,109,-0.212726,-0.553086,0.805508
47,109,47,109,-0.203194,-0.560323,0.802963
48,109,48,109,-0.193259,-0.56731,0.800507
49,109,49,109,-0.182929,-0.574019,0.798147
50,109,50,109,-0.172214,-0.580427,0.795894
51,109,51,109,-0.161128,-0.586506,0.793756
52,109,52,109,-0.149685,-0.592231,0.791743
53,109,53,109,-0.137903,-0.597578,0.789863
54,109,54,109,-0.125802,-0.602524,0.788123
55,109,55,109,-0.113404,-0.607046,0.786533
56,109,56,109,-0.100735,-0.611123,0.7851
57,109,57,109,-0.0878193,-0.614735,0.783829
58,109,58,109,-0.074687,-0.617865,0.782729
59,109,59,109,-0.061368,-0.620499,0.781803
60,109,60,109,-0.0478939,-0.622621,0.781056
61,109,61,109,-0.034298,-0.624223,0.780493
62,109,62,109,-0.0206141,-0.625295,0.780116
63,109,63,109,-0.00687728,-0.625833,0.779927
64,109,64,109,0.00687728,-0.625833,0.779927
65,109,65,109,0.0206141,-0.625295,0.780116
66,109,66,109,0.034298,-0.624223,0.780493
67,109,67,109,0.0478939,-0.622621,0.781056
68,109,68,109,0.061368,-0.620499,0.781803
69,109,69,109,0.074687,-0.617865,0.782729
70,109,70,109,0.0878193,-0.614735,0.783829
71,109,71,109,0.100735,-0.611123,0.7851
72,109,72,109,0.113404,-0.607046,0.786533
73,109,73,109,0.125802,-0.602524,0.788123
74,109,74,109,0.137903,-0.597578,0.789863
75,109,75,109,0.149685,-0.592231,0.791743
76,109,76,109,0.161128,-0.586506,0.793756
77,109,77,109,0.172214,-0.580427,0.795894
78,109,78,109,0.182929,-0.574019,0.798147
79,109,79,109,0.193259,-0.56731,0.800507
80,109,80,109,0.203194,-0.560323,0.802963
81,109,81,109,0.212726,-0.553086,0.805508
82,109,82,109,0.221847,-0.545625,0.808132
83,109,83,109,0.230556,-0.537964,0.810826
84,109,84,109,0.238849,-0.530129,0.813581
85,109,85,109,0.246728,-0.522145,0.816389
86,109,86,109,0.254192,-0.514034,0.819241
87,109,87,109,0.261247,-0.505819,0.82213
88,109,88,109,0.267897,-0.497523,0.825047
89,109,89,109,0.274147,-0.489165,0.827986
90,109,90,109,0.280007,-0.480766,0.830939
91,109,91,109,0.285483,-0.472344,0.833901
92,109,92,109,0.290585,-0.463916,0.836865
93,109,93,109,0.295323,-0.455498,0.839825
94,109,94,109,0.299708,-0.447106,0.842776
95,109,95,109,0.303752,-0.438752,0.845713
96,109,96,109,0.307465,-0.430451,0.848633
97,109,97,109,0.31086,-0.422213,0.85153
98,109,98,109,0.313949,-0.414048,0.854401
99,109,99,109,0.316743,-0.405967,0.857242
100,109,100,109,0.319257,-0.397977,0.860052
101,109,101,109,0.3215,-0.390087,0.862827
102,109,102,109,0.323487,-0.382303,0.865564
103,109,103,109,0.325228,-0.37463,0.868262
104,109,104,109,0.326736,-0.367074,0.870919
105,109,105,109,0.328023,-0.359639,0.873533
106,109,106,109,0.329099,-0.352329,0.876104
107,109,107,109,0.329975,-0.345146,0.87863
108,109,108,109,0.330663,-0.338094,0.88111
109,109,109,109,0.331173,-0.331173,0.883544
110,109,110,109,0.331514,-0.324385,0.885931
111,109,111,109,0.331697,-0.31773,0.888271
112,109,112,109,0.33173,-0.311211,0.890563
113,109,113,109,0.331624,-0.304826,0.892809
114,109,114,109,0.331385,-0.298575,0.895007
115,109,115,109,0.331023,-0.292458,0.897158
116,109,116,109,0.330546,-0.286473,0.899262
117,109,117,109,0.32996,-0.280621,0.90132
118,109,118,109,0.329274,-0.274899,0.903332
119,109,119,109,0.328493,-0.269305,0.905299
120,109,120,109,0.327625,-0.26384,0.907221
121,109,121,109,0.326676,-0.2585,0.909099
122,109,122,109,0.32565,-0.253283,0.910933
123,109,123,109,0.324555,-0.248189,0.912725
124,109,124,109,0.323394,-0.243214,0.914474
125,109,125,109,0.322174,-0.238356,0.916182
126,109,126,109,0.320899,-0.233614,0.91785
127,109,127,109,0.319572,-0.228985,0.919478
0,110,0,110,-0.315014,-0.23068,0.920626
1,110,1,110,-0.316231,-0.235276,0.919045
2,110,2,110,-0.317394,-0.239981,0.917426
3,110,3,110,-0.3185,-0.244797,0.915769
4,110,4,110,-0.319544,-0.249727,0.914072
5,110,5,110,-0.320521,-0.254773,0.912336
6,110,6,110,-0.321425,-0.259935,0.91056
7,110,7,110,-0.322253,-0.265217,0.908743
8,110,8,110,-0.322997,-0.270619,0.906884
9,110,9,110,-0.323652,-0.276144,0.904983
10,110,10,110,-0.324212,-0.281791,0.903039
11,110,11,110,-0.324669,-0.287564,0.901053
12,110,12,110,-0.325017,-0.293462,0.899024
13,110,13,110,-0.325249,-0.299487,0.896951
14,110,14,110,-0.325357,-0.305638,0.894834
15,110,15,110,-0.325333,-0.311917,0.892674
16,110,16,110,-0.325168,-0.318323,0.89047
17,110,17,110,-0.324855,-0.324855,0.888222
18,110,18,110,-0.324385,-0.331514,0.885931
19,110,19,110,-0.323747,-0.338297,0.883597
20,110,20,110,-0.322932,-0.345204,0.88122
21,110,21,110,-0.321932,-0.352231,0.878802
22,110,22,110,-0.320734,-0.359377,0.876343
23,110,23,110,-0.31933,-0.366638,0.873845
24,110,24,110,-0.317708,-0.37401,0.871308
25,110,25,110,-0.315857,-0.38149,0.868735
26,110,26,110,-0.313767,-0.38907,0.866126
27,110,27,110,-0.311425,-0.396747,0.863485
28,110,28,110,-0.308822,-0.404513,0.860813
29,110,29,110,-0.305944,-0.41236,0.858113
30,110,30,110,-0.302782,-0.42028,0.855388
31,110,31,110,-0.299324,-0.428263,0.852641
32,110,32,110,-0.295558,-0.4363,0.849875
33,110,33,110,-0.291474,-0.444378,0.847096
34,110,34,110,-0.287061,-0.452486,0.844306
35,110,35,110,-0.282309,-0.46061,0.841511
36,110,36,110,-0.277209,-0.468735,0.838715
37,110,37,110,-0.271751,-0.476847,0.835924
38,110,38,110,-0.265928,-0.484927,0.833143
39,110,39,110,-0.259732,-0.49296,0.830379
40,110,40,110,-0.253156,-0.500926,0.827638
41,110,41,110,-0.246196,-0.508805,0.824927
42,110,42,110,-0.238847,-0.516577,0.822253
43,110,43,110,-0.231108,-0.524221,0.819623
44,110,44,110,-0.222977,-0.531713,0.817045
45,110,45,110,-0.214454,-0.539033,0.814526
46,110,46,110,-0.205542,-0.546155,0.812076
47,110,47,110,-0.196246,-0.553057,0.809701
48,110,48,110,-0.186571,-0.559714,0.80741
49,110,49,110,-0.176527,-0.566102,0.805212
50,110,50,110,-0.166122,-0.572198,0.803115
51,110,51,110,-0.15537,-0.577976,0.801126
52,110,52,110,-0.144285,-0.583415,0.799255
53,110,53,110,-0.132885,-0.588491,0.797508
54,110,54,110,-0.121188,-0.593183,0.795894
55,110,55,110,-0.109215,-0.59747,0.794419
56,110,56,110,-0.0969893,-0.601334,0.79309
57,110,57,110,-0.0845357,-0.604755,0.791912
58,110,58,110,-0.0718807,-0.607719,0.790892
59,110,59,110,-0.0590527,-0.610211,0.790035
60,110,60,110,-0.0460811,-0.61222,0.789344
61,110,61,110,-0.0329965,-0.613735,0.788822
62,110,62,110,-0.0198306,-0.614749,0.788473
63,110,63,110,-0.00661567,-0.615257,0.788299
64,110,64,110,0.00661567,-0.615257,0.788299
65,110,65,110,0.0198306,-0.614749,0.788473
66,110,66,110,0.0329965,-0.613735,0.788822
67,110,67,110,0.0460811,-0.61222,0.789344
68,110,68,110,0.0590527,-0.610211,0.790035
69,110,69,110,0.0718807,-0.607719,0.790892
70,110,70,110,0.0845357,-0.604755,0.791912
71,110,71,110,0.0969893,-0.601334,0.79309
72,110,72,110,0.109215,-0.59747,0.794419
73,110,73,110,0.121188,-0.593183,0.795894
74,110,74,110,0.132885,-0.588491,0.797508
75,110,75,110,0.144285,-0.583415,0.799255
76,110,76,110,0.15537,-0.577976,0.801126
77,110,77,110,0.166122,-0.572198,0.803115
78,110,78,110,0.176527,-0.566102,0.805212
79,110,79,110,0.186571,-0.559714,0.80741
80,110,80,110,0.196246,-0.553057,0.809701
81,110,81,110,0.205542,-0.546155,0.812076
82,110,82,110,0.214454,-0.539033,0.814526
83,110,83,110,0.222977,-0.531713,0.817045
84,110,84,110,0.231108,-0.524221,0.819623
85,110,85,110,0.238847,-0.516577,0.822253
86,110,86,110,0.246196,-0.508805,0.824927
87,110,87,110,0.253156,-0.500926,0.827638
88,110,88,110,0.259732,-0.49296,0.830379
89,110,89,110,0.265928,-0.484927,0.833143
90,110,90,110,0.271751,-0.476847,0.835924
91,110,91,110,0.277209,-0.468735,0.838715
92,110,92,110,0.282309,-0.46061,0.841511
93,110,93,110,0.287061,-0.452486,0.844306
94,110,94,110,0.291474,-0.444378,0.847096
95,110,95,110,0.295558,-0.4363,0.849875
96,110,96,110,0.299324,-0.428263,0.852641
97,110,97,110,0.302782,-0.42028,0.855388
98,110,98,110,0.305944,-0.41236,0.858113
99,110,99,110,0.308822,-0.404513,0.860813
100,110,100,110,0.311425,-0.396747,0.863485
101,110,101,110,0.313767,-0.38907,0.866126
102,110,102,110,0.315857,-0.38149,0.868735
103,110,103,110,0.317708,-0.37401,0.871308
104,110,104,110,0.31933,-0.366638,0.873845
105,110,105,110,0.320734,-0.359377,0.876343
106,110,106,110,0.321932,-0.352231,0.878802
107,110,107,110,0.322932,-0.345204,0.88122
108,110,108,110,0.323747,-0.338297,0.883597
109,110,109,110,0.324385,-0.331514,0.885931
110,110,110,110,0.324855,-0.324855,0.888222
111,110,111,110,0.325168,-0.318323,0.89047
112,110,112,110,0.325333,-0.311917,0.892674
113,110,113,110,0.325357,-0.305638,0.894834
114,110,114,110,0.325249,-0.299487,0.896951
115,110,115,110,0.325017,-0.293462,0.899024
116,110,116,110,0.324669,-0.287564,0.901053
117,110,117,110,0.324212,-0.281791,0.903039
118,110,118,110,0.323652,-0.276144,0.904983
119,110,119,110,0.322997,-0.270619,0.906884
120,110,120,110,0.322253,-0.265217,0.908743
121,110,121,110,0.321425,-0.259935,0.91056
122,110,122,110,0.320521,-0.254773,0.912336
123,110,123,110,0.319544,-0.249727,0.914072
124,110,124,110,0.3185,-0.244797,0.915769
125,110,125,110,0.317394,-0.239981,0.917426
126,110,126,110,0.316231,-0.235276,0.919045
127,110,127,110,0.315014,-0.23068,0.920626
0,111,0,111,-0.31049,-0.232256,0.921766
1,111,1,111,-0.311599,-0.236815,0.920231
2,111,2,111,-0.312654,-0.241481,0.918659
3,111,3,111,-0.313649,-0.246254,0.917051
4,111,4,111,-0.314581,-0.251136,0.915407
5,111,5,111,-0.315444,-0.256129,0.913725
6,111,6,111,-0.316233,-0.261236,0.912005
7,111,7,111,-0.316943,-0.266456,0.910246
8,111,8,111,-0.317568,-0.271793,0.908449
9,111,9,111,-0.318103,-0.277246,0.906612
10,111,10,111,-0.318541,-0.282817,0.904735
11,111,11,111,-0.318876,-0.288507,0.902819
12,111,12,111,-0.319102,-0.294317,0.900862
13,111,13,111,-0.31921,-0.300247,0.898864
14,111,14,111,-0.319194,-0.306297,0.896826
15,111,15,111,-0.319046,-0.312468,0.894748
16,111,16,111,-0.318759,-0.318759,0.892629
17,111,17,111,-0.318323,-0.325168,0.89047
18,111,18,111,-0.31773,-0.331697,0.888271
19,111,19,111,-0.316973,-0.338342,0.886032
20,111,20,111,-0.31604,-0.345102,0.883755
21,111,21,111,-0.314924,-0.351974,0.88144
22,111,22,111,-0.313614,-0.358956,0.879088
23,111,23,111,-0.312101,-0.366045,0.876701
24,111,24,111,-0.310374,-0.373235,0.874279
25,111,25,111,-0.308424,-0.380523,0.871824
26,111,26,111,-0.30624,-0.387904,0.869338
27,111,27,111,-0.303811,-0.39537,0.866823
28,111,28,111,-0.301127,-0.402916,0.864281
29,111,29,111,-0.298177,-0.410533,0.861715
30,111,30,111,-0.294951,-0.418214,0.859128
31,111,31,111,-0.291439,-0.425949,0.856522
32,111,32,111,-0.28763,-0.433728,0.853902
33,111,33,111,-0.283515,-0.44154,0.851271
34,111,34,111,-0.279084,-0.449372,0.848633
35,111,35,111,-0.274327,-0.457212,0.845992
36,111,36,111,-0.269237,-0.465045,0.843353
37,111,37,111,-0.263805,-0.472857,0.840722
38,111,38,111,-0.258024,-0.480632,0.838103
39,111,39,111,-0.251888,-0.488353,0.835502
40,111,40,111,-0.245391,-0.496003,0.832925
41,111,41,111,-0.238529,-0.503561,0.830379
42,111,42,111,-0.231299,-0.51101,0.82787
43,111,43,111,-0.2237,-0.518329,0.825405
44,111,44,111,-0.21573,-0.525497,0.82299
45,111,45,111,-0.207392,-0.532493,0.820634
46,111,46,111,-0.198687,-0.539294,0.818343
47,111,47,111,-0.189621,-0.545879,0.816125
48,111,48,111,-0.1802,-0.552225,0.813987
49,111,49,111,-0.170432,-0.55831,0.811938
50,111,50,111,-0.160327,-0.564112,0.809983
51,111,51,111,-0.149897,-0.569608,0.808132
52,111,52,111,-0.139157,-0.574778,0.806391
53,111,53,111,-0.128122,-0.5796,0.804766
54,111,54,111,-0.116811,-0.584054,0.803266
55,111,55,111,-0.105243,-0.588121,0.801896
56,111,56,111,-0.0934398,-0.591785,0.800662
57,111,57,111,-0.0814249,-0.595028,0.799569
58,111,58,111,-0.0692232,-0.597837,0.798623
59,111,59,111,-0.0568608,-0.600197,0.797828
60,111,60,111,-0.0443652,-0.602099,0.797188
61,111,61,111,-0.0317649,-0.603534,0.796704
62,111,62,111,-0.0190893,-0.604494,0.796381
63,111,63,111,-0.00636816,-0.604975,0.796219
64,111,64,111,0.00636816,-0.604975,0.796219
65,111,65,111,0.0190893,-0.604494,0.796381
66,111,66,111,0.0317649,-0.603534,0.796704
67,111,67,111,0.0443652,-0.602099,0.797188
68,111,68,111,0.0568608,-0.600197,0.797828
69,111,69,111,0.0692232,-0.597837,0.798623
70,111,70,111,0.0814249,-0.595028,0.799569
71,111,71,111,0.0934398,-0.591785,0.800662
72,111,72,111,0.105243,-0.588121,0.801896
73,111,73,111,0.116811,-0.584054,0.803266
74,111,74,111,0.128122,-0.5796,0.804766
75,111,75,111,0.139157,-0.574778,0.806391
76,111,76,111,0.149897,-0.569608,0.808132
77,111,77,111,0.160327,-0.564112,0.809983
78,111,78,111,0.170432,-0.55831,0.811938
79,111,79,111,0.1802,-0.552225,0.813987
80,111,80,111,0.189621,-0.545879,0.816125
81,111,81,111,0.198687,-0.539294,0.818343
82,111,82,111,0.207392,-0.532493,0.820634
83,111,83,111,0.21573,-0.525497,0.82299
84,111,84,111,0.2237,-0.518329,0.825405
85,111,85,111,0.231299,-0.51101,0.82787
86,111,86,111,0.238529,-0.503561,0.830379
87,111,87,111,0.245391,-0.496003,0.832925
88,111,88,111,0.251888,-0.488353,0.835502
89,111,89,111,0.258024,-0.480632,0.838103
90,111,90,111,0.263805,-0.472857,0.840722
91,111,91,111,0.269237,-0.465045,0.843353
92,111,92,111,0.274327,-0.457212,0.845992
93,111,93,111,0.279084,-0.449372,0.848633
94,111,94,111,0.283515,-0.44154,0.851271
95,111,95,111,0.28763,-0.433728,0.853902
96,111,96,111,0.291439,-0.425949,0.856522
97,111,97,111,0.294951,-0.418214,0.859128
98,111,98,111,0.298177,-0.410533,0.861715
99,111,99,111,0.301127,-0.402916,0.864281
100,111,100,111,0.303811,-0.39537,0.866823
101,111,101,111,0.30624,-0.387904,0.869338
102,111,102,111,0.308424,-0.380523,0.871824
103,111,103,111,0.310374,-0.373235,0.874279
104,111,104,111,0.312101,-0.366045,0.876701
105,111,105,111,0.313614,-0.358956,0.879088
106,111,106,111,0.314924,-0.351974,0.88144
107,111,107,111,0.31604,-0.345102,0.883755
108,111,108,111,0.316973,-0.338342,0.886032
109,111,109,111,0.31773,-0.331697,0.888271
110,111,110,111,0.318323,-0.325168,0.89047
111,111,111,111,0.318759,-0.318759,0.892629
112,111,112,111,0.319046,-0.312468,0.894748
113,111,113,111,0.319194,-0.306297,0.896826
114,111,114,111,0.31921,-0.300247,0.898864
115,111,115,111,0.319102,-0.294317,0.900862
116,111,116,111,0.318876,-0.288507,0.902819
117,111,117,111,0.318541,-0.282817,0.904735
118,111,118,111,0.318103,-0.277246,0.906612
119,111,119,111,0.317568,-0.271793,0.908449
120,111,120,111,0.316943,-0.266456,0.910246
121,111,121,111,0.316233,-0.261236,0.912005
122,111,122,111,0.315444,-0.256129,0.913725
123,111,123,111,0.314581,-0.251136,0.915407
124,111,124,111,0.313649,-0.246254,0.917051
125,111,125,111,0.312654,-0.241481,0.918659
126,111,126,111,0.311599,-0.236815,0.920231
127,111,127,111,0.31049,-0.232256,0.921766
0,112,0,112,-0.306001,-0.233717,0.922897
1,112,1,112,-0.307007,-0.238238,0.921406
2,112,2,112,-0.307957,-0.24286,0.919881
3,112,3,112,-0.308846,-0.247587,0.918322
4,112,4,112,-0.309669,-0.252419,0.916728
5,112,5,112,-0.310422,-0.257358,0.915098
6,112,6,112,-0.3111,-0.262406,0.913433
7,112,7,112,-0.311697,-0.267563,0.911732
8,112,8,112,-0.312209,-0.272831,0.909994
9,112,9,112,-0.312629,-0.278211,0.908219
10,112,10,112,-0.312951,-0.283704,0.906407
11,112,11,112,-0.31317,-0.289309,0.904558
12,112,12,112,-0.313278,-0.295029,0.902671
13,112,13,112,-0.313269,-0.300863,0.900746
14,112,14,112,-0.313136,-0.30681,0.898784
15,112,15,112,-0.312872,-0.312872,0.896785
16,112,16,112,-0.312468,-0.319046,0.894748
17,112,17,112,-0.311917,-0.325333,0.892674
18,112,18,112,-0.311211,-0.33173,0.890563
19,112,19,112,-0.310341,-0.338237,0.888417
20,112,20,112,-0.309299,-0.344851,0.886235
21,112,21,112,-0.308076,-0.351569,0.884019
22,112,22,112,-0.306662,-0.358388,0.881769
23,112,23,112,-0.305049,-0.365305,0.879487
24,112,24,112,-0.303227,-0.372316,0.877174
25,112,25,112,-0.301186,-0.379416,0.874832
26,112,26,112,-0.298916,-0.386599,0.872462
27,112,27,112,-0.296409,-0.393859,0.870067
28,112,28,112,-0.293654,-0.401189,0.867649
29,112,29,112,-0.290641,-0.408582,0.86521
30,112,30,112,-0.287361,-0.41603,0.862753
31,112,31,112,-0.283804,-0.423523,0.860281
32,112,32,112,-0.279961,-0.431051,0.857798
33,112,33,112,-0.275823,-0.438604,0.855306
34,112,34,112,-0.271381,-0.446169,0.85281
35,112,35,112,-0.266628,-0.453735,0.850314
36,112,36,112,-0.261554,-0.461287,0.847823
37,112,37,112,-0.256155,-0.468811,0.845341
38,112,38,112,-0.250422,-0.476293,0.842872
39,112,39,112,-0.244351,-0.483715,0.840424
40,112,40,112,-0.237937,-0.491062,0.838
41,112,41,112,-0.231177,-0.498314,0.835608
42,112,42,112,-0.224068,-0.505455,0.833252
43,112,43,112,-0.216609,-0.512465,0.830939
44,112,44,112,-0.2088,-0.519324,0.828677
45,112,45,112,-0.200644,-0.526013,0.82647
46,112,46,112,-0.192143,-0.53251,0.824327
47,112,47,112,-0.183302,-0.538795,0.822253
48,112,48,112,-0.174127,-0.544848,0.820256
49,112,49,112,-0.164627,-0.550648,0.818343
50,112,50,112,-0.154811,-0.556173,0.81652
51,112,51,112,-0.144692,-0.561404,0.814795
52,112,52,112,-0.134282,-0.56632,0.813173
53,112,53,112,-0.123598,-0.570903,0.811661
54,112,54,112,-0.112655,-0.575134,0.810265
55,112,55,112,-0.101474,-0.578996,0.808991
56,112,56,112,-0.0900732,-0.582473,0.807844
57,112,57,112,-0.0784758,-0.58555,0.806829
58,112,58,112,-0.0667046,-0.588213,0.80595
59,112,59,112,-0.0547841,-0.590451,0.805212
60,112,60,112,-0.0427399,-0.592253,0.804617
61,112,61,112,-0.0305986,-0.593613,0.804169
62,112,62,112,-0.0183873,-0.594522,0.803869
63,112,63,112,-0.00613379,-0.594978,0.803719
64,112,64,112,0.00613379,-0.594978,0.803719
65,112,65,112,0.0183873,-0.594522,0.803869
66,112,66,112,0.0305986,-0.593613,0.804169
67,112,67,112,0.0427399,-0.592253,0.804617
68,112,68,112,0.0547841,-0.590451,0.805212
69,112,69,112,0.0667046,-0.588213,0.80595
70,112,70,112,0.0784758,-0.58555,0.806829
71,112,71,112,0.0900732,-0.582473,0.807844
72,112,72,112,0.101474,-0.578996,0.808991
73,112,73,112,0.112655,-0.575134,0.810265
74,112,74,112,0.123598,-0.570903,0.811661
75,112,75,112,0.134282,-0.56632,0.813173
76,112,76,112,0.144692,-0.561404,0.814795
77,112,77,112,0.154811,-0.556173,0.81652
78,112,78,112,0.164627,-0.550648,0.818343
79,112,79,112,0.174127,-0.544848,0.820256
80,112,80,112,0.183302,-0.538795,0.822253
81,112,81,112,0.192143,-0.53251,0.824327
82,112,82,112,0.200644,-0.526013,0.82647
83,112,83,112,0.2088,-0.519324,0.828677
84,112,84,112,0.216609,-0.512465,0.830939
85,112,85,112,0.224068,-0.505455,0.833252
