i,j,nx,ny,nz
5,50,-0.7338179300795616,0.5122879889234675,0.44617514710985057
6,50,-0.7324955116696094,0.5314183123877559,0.42549371633765254
7,50,-0.7299813780260227,0.5512104283053642,0.40409683426456844
8,50,-0.7261490923135882,0.5716492854383568,0.38200077249917724
9,50,-0.7208650380456102,0.5927112535041688,0.359231077292901
10,50,-0.7139892071398498,0.6143628061435917,0.33582399335839647
11,50,-0.7053763440859818,0.6365591397849102,0.31182795698941096
12,50,-0.6948775055678916,0.6592427616926151,0.28730512249460277
13,50,-0.6823420931304406,0.6823420931304407,0.2623328722915566
14,50,-0.6676204101096495,0.7057701478302009,0.23700524558912184
15,50,-0.6505667816658174,0.7294233612616743,0.2114342040415924
16,50,-0.631043256997431,0.7531806615775792,0.18575063613251563
17,50,-0.608923884514415,0.7769028871390811,0.16010498687684765
18,50,-0.5840995132503882,0.800432666306088,0.13466738777739135
19,50,-0.5564830272676546,0.823594880356129,0.10962715637195196
20,50,-0.5260148656374969,0.8461978273298864,0.08519153802195474
21,50,-0.4926686217008728,0.8680351906158231,0.06158357771284411
22,50,-0.45645645645645233,0.8888888888888805,0.039039039039279036
23,50,-0.41743400859422763,0.9085328422344958,0.017802332719705445
24,50,-0.3757044458359426,0.9267376330619916,-0.0018785222289291286
25,50,-0.3314212874442336,0.9432759719566651,-0.019757807520458907
26,50,-0.2847896440129477,0.9579288025890057,-0.03559870550135931
27,50,-0.23606557377049495,0.9704918032787011,-0.049180327868590314
28,50,-0.18555334658714684,0.9807819748177758,-0.060304837640557114
29,50,-0.1336005344021401,0.9886439545758365,-0.06880427521683413
30,50,-0.08059100067159321,0.9939556749496506,-0.07454667562095436
31,50,-0.026936026936027414,0.9966329966330175,-0.07744107744080876
32,50,0.02693602693602753,0.9966329966330175,-0.07744107744080876
33,50,0.08059100067159333,0.9939556749496506,-0.07454667562095436
34,50,0.13360053440213998,0.9886439545758365,-0.06880427521683413
35,50,0.18555334658714673,0.9807819748177758,-0.060304837640557114
36,50,0.23606557377049484,0.9704918032787011,-0.049180327868590314
37,50,0.2847896440129476,0.9579288025890057,-0.03559870550135931
38,50,0.3314212874442337,0.9432759719566651,-0.019757807520458907
39,50,0.37570444583594254,0.9267376330619918,-0.0018785222289291288
40,50,0.41743400859422775,0.9085328422344958,0.017802332719705445
41,50,0.4564564564564523,0.8888888888888805,0.039039039039279036
42,50,0.49266862170087267,0.8680351906158232,0.06158357771284411
43,50,0.5260148656374969,0.8461978273298864,0.08519153802195474
44,50,0.5564830272676548,0.8235948803561289,0.10962715637195196
45,50,0.5840995132503884,0.8004326663060879,0.13466738777739135
46,50,0.6089238845144149,0.7769028871390812,0.16010498687684765
47,50,0.6310432569974312,0.7531806615775792,0.18575063613251566
48,50,0.6505667816658176,0.7294233612616742,0.21143420404159244
49,50,0.6676204101096495,0.7057701478302008,0.23700524558912184
50,50,0.6823420931304407,0.6823420931304407,0.2623328722915566
51,50,0.6948775055678916,0.6592427616926151,0.28730512249460277
52,50,0.7053763440859817,0.6365591397849103,0.31182795698941096
53,50,0.7139892071398498,0.6143628061435917,0.33582399335839647
54,50,0.7208650380456103,0.5927112535041685,0.35923107729290094
55,50,0.7261490923135883,0.5716492854383566,0.38200077249917724
56,50,0.7299813780260227,0.5512104283053642,0.40409683426456844
57,50,0.7324955116696095,0.5314183123877558,0.42549371633765254
58,50,0.7338179300795616,0.5122879889234676,0.44617514710985057
59,50,0.7340674007340158,0.49382716049379255,0.46613279946625086
60,50,0.7333547764553996,0.47603731103245234,0.48536506915418137
61,50,0.7317829457363811,0.4589147286821373,0.5038759689923553
62,50,0.7294469357249093,0.44245142002986293,0.5216741405083233
63,50,0.726434130873397,0.4266359181319951,0.5387719803979063
0,51,-0.7108603667136285,0.44005641748938906,0.5486600846263286
1,51,-0.7132417421805967,0.4560070154925125,0.532300496930821
2,51,-0.7149348682216988,0.47258406543468234,0.5152983944260354
3,51,-0.7158555729983785,0.48979591836731173,0.4976452119310351
4,51,-0.7159127888056764,0.507647250244025,0.47933615359594905
5,51,-0.7150084317031541,0.5261382799325096,0.46037099494109784
6,51,-0.7130373995106116,0.5452638937434088,0.44075498077607805
7,51,-0.7098877218398654,0.5650126765664235,0.420499818906325
8,51,-0.7054409005628055,0.5853658536584984,0.3996247654785617
9,51,-0.6995724834822719,0.6062961523513025,0.37815779246030706
10,51,-0.6921529175049876,0.6277665995975471,0.35613682092570365
11,51,-0.6830487296959197,0.6497292794668504,0.33361099541873296
12,51,-0.6721240844463214,0.6721240844463215,0.31064196467056454
13,51,-0.659242761692615,0.6948775055678919,0.2873051224946028
14,51,-0.6442705936493003,0.7179015186377917,0.26369075011522586
15,51,-0.6270783847980703,0.7410926365795378,0.23990498812369987
16,51,-0.6075453209210908,0.7643312101910497,0.2160705536503629
17,51,-0.5855628470469229,0.7874810701665513,0.19232710752165216
18,51,-0.5610389610389412,0.8103896103895816,0.1688311688313736
19,51,-0.5339028296849805,0.8328884143085697,0.14575547250421572
20,51,-0.5041095890410822,0.8547945205479219,0.12328767123309436
21,51,-0.47164514317797895,0.8759124087591041,0.10162829870881412
22,51,-0.43653072946581606,0.8960367604824646,0.0809879379669149
23,51,-0.39882697947213497,0.9149560117301921,0.06158357771284412
24,51,-0.3586371787208571,0.9324566646742282,0.043634190077943544
25,51,-0.316109422492399,0.9483282674771975,0.02735562310054695
26,51,-0.27143738433065917,0.9623689080814282,0.012954966070573686
27,51,-0.22485946283572755,0.9743910056214864,0.0006246096192380421
28,51,-0.17665615141955884,0.9842271293375418,-0.00946372239722375
29,51,-0.12714558169103682,0.991735537190087,-0.017164653528035652
30,51,-0.07667731629393017,0.996805111821092,-0.02236421725214052
31,51,-0.025624599615631075,0.9993593850096156,-0.02498398462498406
32,51,0.025624599615631204,0.9993593850096156,-0.024983984624984062
33,51,0.07667731629393007,0.996805111821092,-0.02236421725214052
34,51,0.12714558169103674,0.991735537190087,-0.017164653528035652
35,51,0.17665615141955876,0.9842271293375419,-0.00946372239722375
36,51,0.22485946283572766,0.9743910056214864,0.0006246096192380421
37,51,0.2714373843306593,0.9623689080814282,0.012954966070573686
38,51,0.3161094224923991,0.9483282674771973,0.02735562310054695
39,51,0.358637178720857,0.9324566646742282,0.043634190077943544
40,51,0.3988269794721351,0.914956011730192,0.06158357771284412
41,51,0.43653072946581595,0.8960367604824646,0.0809879379669149
42,51,0.471645143177979,0.875912408759104,0.10162829870881411
43,51,0.5041095890410822,0.854794520547922,0.12328767123309438
44,51,0.5339028296849804,0.8328884143085697,0.14575547250421572
45,51,0.561038961038941,0.8103896103895816,0.16883116883137358
46,51,0.5855628470469227,0.7874810701665513,0.19232710752165216
47,51,0.6075453209210908,0.7643312101910497,0.21607055365036287
48,51,0.6270783847980703,0.7410926365795377,0.23990498812369984
49,51,0.6442705936493002,0.7179015186377918,0.26369075011522586
50,51,0.6592427616926151,0.6948775055678916,0.28730512249460277
51,51,0.6721240844463215,0.6721240844463215,0.31064196467056454
52,51,0.6830487296959197,0.6497292794668504,0.33361099541873296
53,51,0.6921529175049876,0.6277665995975471,0.35613682092570365
54,51,0.699572483482272,0.6062961523513024,0.37815779246030706
55,51,0.7054409005628055,0.5853658536584982,0.3996247654785617
56,51,0.7098877218398654,0.5650126765664235,0.420499818906325
57,51,0.7130373995106116,0.5452638937434088,0.44075498077607805
58,51,0.7150084317031542,0.5261382799325096,0.46037099494109784
59,51,0.7159127888056763,0.5076472502440251,0.47933615359594905
60,51,0.7158555729983785,0.4897959183673117,0.4976452119310351
61,51,0.7149348682216989,0.47258406543468234,0.5152983944260354
62,51,0.7132417421805965,0.4560070154925125,0.532300496930821
63,51,0.7108603667136285,0.44005641748938906,0.5486600846263286
0,52,-0.6951724137930517,0.4524137931034146,0.558620689655264
1,52,-0.6969437303627019,0.46843758926017687,0.5429877177950118
2,52,-0.6980183377698393,0.48506359065361726,0.5267672286306833
3,52,-0.6983154670749876,0.5022970903521842,0.509954058193061
4,52,-0.6977481763399435,0.5201395496352308,0.4925467808437514
5,52,-0.6962233169129226,0.5385878489326384,0.4745484400657972
6,52,-0.6936416184970615,0.5576334580074416,0.45596735804160354
7,52,-0.6898979232664083,0.5772615276310764,0.4368180218234284
8,52,-0.684881602914344,0.5974499089252787,0.41712204007299236
9,52,-0.6784771956275472,0.6181681115717652,0.39690915944227945
10,52,-0.670565302144207,0.6393762183235463,0.3762183235868892
11,52,-0.6610237807335346,0.6610237807335347,0.35509875050398
12,52,-0.6497292794668507,0.6830487296959196,0.333610995418733
13,52,-0.6365591397849103,0.7053763440859816,0.3118279569894109
14,52,-0.6213936972924654,0.7279183311140311,0.28983577452302844
15,52,-0.6041189931349807,0.7505720823798245,0.2677345537759204
16,52,-0.5846298915605568,0.7732201791607363,0.24563884959942858
17,52,-0.5628335759339876,0.795730228044603,0.22367782629810307
18,52,-0.538653366583519,0.8179551122194176,0.20199501246902363
19,52,-0.5120327700972668,0.839733742959518,0.18074756784454363
20,52,-0.48293963254591527,0.8608923884514144,0.1601049868768479
21,52,-0.45137023105855684,0.8812466415905159,0.14024717893626878
22,52,-0.417353102690818,0.9006040637012389,0.12136188907215661
23,52,-0.3809523809523721,0.9187675070027796,0.10364145658285594
24,52,-0.3422703936109458,0.9355390758699186,0.08727895037102047
25,52,-0.30144927536231364,0.9507246376811435,0.07246376811617357
26,52,-0.25867136978247723,0.9641387419165062,0.05937683715484968
27,52,-0.21415823914336446,0.9756097560975499,0.04818560380749545
28,52,-0.16816816816816663,0.9849849849849758,0.03903903903927926
29,52,-0.12099213551119088,0.9921355111917648,0.0320629159107079
30,52,-0.07294832826747676,0.9969604863221818,0.027355623100547167
31,52,-0.024375380865325973,0.9993906154783608,0.024984765387203036
32,52,0.024375380865325872,0.9993906154783608,0.024984765387203036
33,52,0.07294832826747666,0.9969604863221818,0.027355623100547167
34,52,0.12099213551119078,0.9921355111917649,0.03206291591070791
35,52,0.16816816816816652,0.9849849849849758,0.03903903903927926
36,52,0.2141582391433646,0.9756097560975499,0.04818560380749546
37,52,0.25867136978247735,0.9641387419165062,0.05937683715484968
38,52,0.30144927536231375,0.9507246376811435,0.07246376811617357
39,52,0.34227039361094586,0.9355390758699185,0.08727895037102046
40,52,0.380952380952372,0.9187675070027796,0.10364145658285594
41,52,0.4173531026908181,0.9006040637012388,0.12136188907215661
42,52,0.45137023105855695,0.8812466415905159,0.14024717893626878
43,52,0.4829396325459153,0.8608923884514142,0.16010498687684788
44,52,0.5120327700972669,0.8397337429595179,0.18074756784454363
45,52,0.538653366583519,0.8179551122194177,0.20199501246902365
46,52,0.5628335759339875,0.795730228044603,0.22367782629810307
47,52,0.5846298915605567,0.7732201791607364,0.24563884959942858
48,52,0.6041189931349807,0.7505720823798245,0.2677345537759204
49,52,0.6213936972924654,0.727918331114031,0.28983577452302844
50,52,0.6365591397849102,0.7053763440859817,0.3118279569894109
51,52,0.6497292794668504,0.6830487296959197,0.33361099541873296
52,52,0.6610237807335347,0.6610237807335347,0.35509875050398
53,52,0.670565302144207,0.6393762183235463,0.3762183235868892
54,52,0.6784771956275472,0.6181681115717652,0.39690915944227945
55,52,0.6848816029143439,0.5974499089252788,0.41712204007299236
56,52,0.6898979232664084,0.5772615276310763,0.4368180218234284
57,52,0.6936416184970615,0.5576334580074417,0.45596735804160354
58,52,0.6962233169129227,0.5385878489326383,0.4745484400657972
59,52,0.6977481763399436,0.5201395496352307,0.4925467808437514
60,52,0.6983154670749876,0.5022970903521842,0.509954058193061
61,52,0.6980183377698393,0.48506359065361715,0.5267672286306833
62,52,0.696943730362702,0.46843758926017676,0.5429877177950118
63,52,0.6951724137930517,0.4524137931034146,0.558620689655264
0,53,-0.67942841736312,0.4637368562954629,0.5686168778647422
1,53,-0.6806136680613164,0.4797768479776493,0.5536959553696885
2,53,-0.681096681096631,0.49639249639245986,0.5382395382396356
3,53,-0.6808002388772272,0.513586145117908,0.5222454464020129
4,53,-0.6796416434970158,0.531356194006758,0.5057151683658774
5,53,-0.6775327580696223,0.5496963886225239,0.48865452221168076
6,53,-0.6743801652892086,0.5685950413222738,0.471074380165406
7,53,-0.6700854700854235,0.5880341880341471,0.45299145299157506
8,53,-0.6645457758924962,0.6079886885824967,0.43442912690009194
9,53,-0.6576543660942198,0.6284252831566991,0.41541834124967625
10,53,-0.6493016232540159,0.649301623254016,0.3959984899963635
11,53,-0.6393762183235462,0.6705653021442071,0.3762183235868892
12,53,-0.627766599597547,0.6921529175049878,0.35613682092570365
13,53,-0.6143628061435916,0.7139892071398499,0.3358239933583964
14,53,-0.599058622165135,0.7359863072314515,0.31536157466854076
15,53,-0.5817540766857332,0.7580431908329248,0.29484354341136293
16,53,-0.5623582766439619,0.7800453514738824,0.2743764172337347
17,53,-0.5407925407925144,0.8018648018647626,0.25407925407943444
18,53,-0.5169937769267356,0.8233604595499858,0.23408329344202436
19,53,-0.4909180166911913,0.8443789887088493,0.21453117329425164
20,53,-0.4625439919557383,0.8647561588737712,0.19557566616409872
21,53,-0.43187660668378863,0.8843187660668053,0.1773778920310509
22,53,-0.39895013123358225,0.9028871391075809,0.16010498687684765
23,53,-0.3638309256286671,0.9202782236489816,0.14392723381508624
24,53,-0.3266194882961258,0.9363091997822272,0.12901469787718914
25,53,-0.28745163073520547,0.9508015478164488,0.11553344389187262
26,53,-0.24649859943977007,0.963585434173647,0.10364145658285594
27,53,-0.2039660056657181,0.9745042492917639,0.0934844192636817
28,53,-0.1600914808461947,0.9834190966266246,0.0851915380219545
29,53,-0.11514104778353285,0.9902130109383815,0.07887161773195082
30,53,-0.06940427993059457,0.9947946790051881,0.07460960092562102
31,53,-0.02318840579710097,0.9971014492753455,0.07246376811617335
32,53,0.023188405797101096,0.9971014492753455,0.07246376811617335
33,53,0.06940427993059448,0.9947946790051881,0.07460960092562102
34,53,0.11514104778353274,0.9902130109383815,0.07887161773195082
35,53,0.16009148084619482,0.9834190966266245,0.0851915380219545
36,53,0.20396600566571801,0.9745042492917639,0.0934844192636817
37,53,0.2464985994397702,0.963585434173647,0.10364145658285594
38,53,0.2874516307352055,0.9508015478164487,0.1155334438918726
39,53,0.32661948829612575,0.9363091997822273,0.12901469787718914
40,53,0.3638309256286672,0.9202782236489815,0.14392723381508624
41,53,0.39895013123358236,0.9028871391075808,0.16010498687684765
42,53,0.43187660668378874,0.8843187660668053,0.1773778920310509
43,53,0.4625439919557382,0.8647561588737712,0.1955756661640987
44,53,0.4909180166911913,0.8443789887088492,0.21453117329425164
45,53,0.5169937769267354,0.823360459549986,0.23408329344202436
46,53,0.5407925407925144,0.8018648018647626,0.25407925407943444
47,53,0.5623582766439618,0.7800453514738825,0.2743764172337347
48,53,0.5817540766857331,0.7580431908329248,0.2948435434113629
49,53,0.599058622165135,0.7359863072314515,0.31536157466854076
